youtube_link,p1_character,p2_character
https://www.youtube.com/embed/13MQzR_vj6M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Inkling
https://www.youtube.com/embed/w5dnIMntHcE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Olimar
https://www.youtube.com/embed/7ZaSs7GsGzE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Mega Man
https://www.youtube.com/embed/ZjETrK8-HkI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Ike
https://www.youtube.com/embed/kdKSwpdzs3U?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Inkling
https://www.youtube.com/embed/Ne3nB_DnEFI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Fox
https://www.youtube.com/embed/4FbUvKJJWD4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pichu,Pikachu
https://www.youtube.com/embed/eVsf7OhEE3A?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Wario
https://www.youtube.com/embed/GEa062GWEZE?start=146&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Mega Man
https://www.youtube.com/embed/ytfO43r-8L4?start=125&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Olimar
https://www.youtube.com/embed/P293JiEdwQw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Wolf
https://www.youtube.com/embed/dDBBH-YBUPM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Peach
https://www.youtube.com/embed/EXdfvS6wmp8?start=57&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Pikachu
https://www.youtube.com/embed/pYQnEDZtf4I?start=79&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Mario
https://www.youtube.com/embed/XRVImsN-LlI?start=130&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Snake
https://www.youtube.com/embed/h-KZHPbzGa8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ike,Pokemon Trainer
https://www.youtube.com/embed/5GxHCFr7ecA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Mario
https://www.youtube.com/embed/AbfykGR14Ms?start=79&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Wario
https://www.youtube.com/embed/gzaCCDhiGMs?start=151&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Mewtwo
https://www.youtube.com/embed/70JzPOXmFbU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Lucina,Daisy
https://www.youtube.com/embed/a5PA0GC_m9M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Fox
https://www.youtube.com/embed/IOBUd50y3Dc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Ike
https://www.youtube.com/embed/5LX_9x9XRbQ?start=185&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Sonic
https://www.youtube.com/embed/pKHzcQGPzxM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,R.O.B.
https://www.youtube.com/embed/5l0JWmGtw5M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Inkling
https://www.youtube.com/embed/tkdXfHL93R0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mr. Game & Watch,Olimar
https://www.youtube.com/embed/MGJCDnSXEM4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Fox
https://www.youtube.com/embed/igCvk8i66CU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ike,Ness
https://www.youtube.com/embed/CAzS5q0VpAg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ike,Captain Falcon
https://www.youtube.com/embed/RopAIo5ARfQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Pichu
https://www.youtube.com/embed/XU6d2EuZK9s?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Meta Knight
https://www.youtube.com/embed/pkz3DkukIr8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Palutena
https://www.youtube.com/embed/iwhYLIgL4C0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Ness
https://www.youtube.com/embed/Adj_Nlv0kEI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Pichu
https://www.youtube.com/embed/DskNi3ZT9fU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Pokemon Trainer
https://www.youtube.com/embed/_PQAgC9lB-s?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,Young Link
https://www.youtube.com/embed/NnFKySlZ6H4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Olimar
https://www.youtube.com/embed/aKYFhVyJOrY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Inkling
https://www.youtube.com/embed/6RlnnIvxO1E?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Meta Knight
https://www.youtube.com/embed/XfYl0Kl7iAg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Simon
https://www.youtube.com/embed/bXLxjUQXtaw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sonic,Wolf
https://www.youtube.com/embed/O1c3mV9gAy0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Lucario
https://www.youtube.com/embed/AvzLLnDyBxk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Falco
https://www.youtube.com/embed/f3g9Qq808X8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sonic,Wolf
https://www.youtube.com/embed/uphMlk2HrG4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pichu,R.O.B.
https://www.youtube.com/embed/Xw2hz2CViJY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Meta Knight
https://www.youtube.com/embed/BW5OPLuYNxY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Lucario,Sonic
https://www.youtube.com/embed/xcVFVWi_U50?start=141&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Wolf
https://www.youtube.com/embed/EN1mraVpBBA?start=217&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Mario
https://www.youtube.com/embed/uXSW29EpMJk?start=108&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,R.O.B.
https://www.youtube.com/embed/s50lM-u9KPA?start=94&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Palutena
https://www.youtube.com/embed/fZ2S3Vw5aas?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bayonetta,Mario
https://www.youtube.com/embed/GPrv1DOD3rg?start=141&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Cloud
https://www.youtube.com/embed/XC0TpEL8lFU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pichu,Mewtwo
https://www.youtube.com/embed/O7qmeUFgKjA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Dr. Mario,Fox
https://www.youtube.com/embed/xfSEjeOP-AY?start=100&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Pikachu
https://www.youtube.com/embed/h5CATNEJ2UA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pac-Man,Mario
https://www.youtube.com/embed/jvSFfrPGadc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Link,Wolf
https://www.youtube.com/embed/qKbHoWjkCAk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Toon Link,Daisy
https://www.youtube.com/embed/rAGbk3dyy9A?start=118&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sonic,Fox
https://www.youtube.com/embed/kcuvHFrPA5g?start=104&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Daisy
https://www.youtube.com/embed/DWVWp1Naqd0?start=123&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Donkey Kong
https://www.youtube.com/embed/Cmkpn2U1Llo?start=62&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Luigi,R.O.B.
https://www.youtube.com/embed/NAvFa9j7d0A?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Snake
https://www.youtube.com/embed/_g3uWDE3VIE?start=64&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bowser,Link
https://www.youtube.com/embed/ly2FQD9KTzk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pichu,Palutena
https://www.youtube.com/embed/U4z4os_7pPA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Palutena
https://www.youtube.com/embed/HsegCVjoMMI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Yoshi,Robin
https://www.youtube.com/embed/x37ENOPKmRA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pichu,Fox
https://www.youtube.com/embed/rj-qCz0TqtI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Olimar
https://www.youtube.com/embed/U_GeoQsn2Ow?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Ike
https://www.youtube.com/embed/anCSn0_S_F8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Diddy Kong,Meta Knight
https://www.youtube.com/embed/tanqBWEpas0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Zelda
https://www.youtube.com/embed/HuvbajzE7-c?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Bayonetta
https://www.youtube.com/embed/0vjX4Dfv7OY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zelda,Ike
https://www.youtube.com/embed/CKjlIBIvwvg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,Fox
https://www.youtube.com/embed/IlBXxTmfOYc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Donkey Kong,Link
https://www.youtube.com/embed/H9b_te_-UUQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Palutena
https://www.youtube.com/embed/JbJ0OIvxX5M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Link
https://www.youtube.com/embed/2Byl97uaGfM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Peach
https://www.youtube.com/embed/E9K6i8Wlyc0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Donkey Kong
https://www.youtube.com/embed/G-h_13VC9pw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Robin
https://www.youtube.com/embed/5JrMoD0aS9E?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Donkey Kong,Daisy
https://www.youtube.com/embed/zUas99eHaxs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,Cloud
https://www.youtube.com/embed/i8vIVnW3OoQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Chrom,Yoshi
https://www.youtube.com/embed/BWmqWiZuhGM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Inkling
https://www.youtube.com/embed/a2ZzExUaX0A?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Zero Suit Samus
https://www.youtube.com/embed/p75N3P6NeB4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sonic,Pikachu
https://www.youtube.com/embed/pystSKoYCUI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Wolf
https://www.youtube.com/embed/TcZ5qyL1vLc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Wario
https://www.youtube.com/embed/ZNc5uxGal58?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Meta Knight,Wii Fit Trainer
https://www.youtube.com/embed/7_xE0lhbipQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Bowser
https://www.youtube.com/embed/OUr3WR1PydI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Yoshi
https://www.youtube.com/embed/I9gXOZzRHBw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Link
https://www.youtube.com/embed/sPYS8y-VIVQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Toon Link,Wario
https://www.youtube.com/embed/9E00gFc8v8Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Olimar
https://www.youtube.com/embed/NNf5vzGpyZo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pichu,Snake
https://www.youtube.com/embed/lePJkjgHc4I?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Inkling
https://www.youtube.com/embed/x3xD-xrPtx4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Donkey Kong
https://www.youtube.com/embed/XtpGAhG1PH4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ike,Shulk
https://www.youtube.com/embed/bZfniTR1ZRU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Mario
https://www.youtube.com/embed/YRLP26tgVhs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Link
https://www.youtube.com/embed/hdoC4qzANRc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Isabelle,Zero Suit Samus
https://www.youtube.com/embed/UDRLDawUYQU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Pokemon Trainer
https://www.youtube.com/embed/DSGd8cs4mI8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Cloud,Yoshi
https://www.youtube.com/embed/66APNehyDUo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Shulk
https://www.youtube.com/embed/dqKOVRlXqVA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Cloud
https://www.youtube.com/embed/xYDzlLWexMg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bayonetta,Ganondorf
https://www.youtube.com/embed/fMBzjFqsirc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Mii Swordfighter
https://www.youtube.com/embed/IJpyT4PY2hg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Incineroar,Zelda
https://www.youtube.com/embed/-QlSvnsbr8M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Palutena
https://www.youtube.com/embed/8fmmiDclGfE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Palutena
https://www.youtube.com/embed/0mpnSEINj4g?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Chrom
https://www.youtube.com/embed/_gpnfG9ulbg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mii Gunner,Isabelle
https://www.youtube.com/embed/UZr9UujSn64?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Lucina,R.O.B.
https://www.youtube.com/embed/JbzJUUaDKpw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Daisy,Dark Samus
https://www.youtube.com/embed/LYrfzlr_hbg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ike,Lucas
https://www.youtube.com/embed/yTXhvk9gNZY?start=244&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Luigi
https://www.youtube.com/embed/7FSa_T52bEc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Link
https://www.youtube.com/embed/P-C38iDd82M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pichu,Luigi
https://www.youtube.com/embed/oefOK-4QDe0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pichu,Lucario
https://www.youtube.com/embed/qGBv5eT4lt0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mr. Game & Watch,Richter
https://www.youtube.com/embed/mmXM9DilkDs?start=53&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Lucina,Olimar
https://www.youtube.com/embed/yEPw8prAJ-w?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Mario
https://www.youtube.com/embed/6nyHcd9SdVQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Link
https://www.youtube.com/embed/r3mQ5LC3lMo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zelda,Richter
https://www.youtube.com/embed/EaWAff8uYWw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Zelda
https://www.youtube.com/embed/GInBZJOftJY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Bowser
https://www.youtube.com/embed/zqJ32JpeqaA?start=39&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Lucina,Luigi
https://www.youtube.com/embed/gYiQkLB7fz8?start=81&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Greninja
https://www.youtube.com/embed/9mBTDkI_mQk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Daisy,Bayonetta
https://www.youtube.com/embed/_j5aKKbDJpQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Greninja
https://www.youtube.com/embed/whVrQKd4iOs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pac-Man,Pac-Man
https://www.youtube.com/embed/FU_ArrDqVNU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Olimar
https://www.youtube.com/embed/OqhuAurjf9I?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Dark Pit,Lucina
https://www.youtube.com/embed/efjZoj64Wk4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Roy
https://www.youtube.com/embed/26cqaBnoWAc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ike,Roy
https://www.youtube.com/embed/umQh5lbLYL0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Wolf
https://www.youtube.com/embed/I0Lh8E61Hkg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bowser,Sonic
https://www.youtube.com/embed/w7pNvwsHx2A?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,Lucas
https://www.youtube.com/embed/6yM0HUUsR4M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pichu,Toon Link
https://www.youtube.com/embed/z34JfSPJKyM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ike,Peach
https://www.youtube.com/embed/zs1MzQ1_QYM?start=88&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Donkey Kong
https://www.youtube.com/embed/hHg0wN2zA5g?start=56&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Robin,Incineroar
https://www.youtube.com/embed/hSIlAGHuL8M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Ridley
https://www.youtube.com/embed/8kASzVICv9o?start=44&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,Palutena
https://www.youtube.com/embed/Wbs48HDJ7Jw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Bayonetta
https://www.youtube.com/embed/oOs-g-KMO5w?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Wolf
https://www.youtube.com/embed/tTBZR8JopIA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Incineroar,Palutena
https://www.youtube.com/embed/mMFVN2L_H-E?start=53&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,R.O.B.
